loan_id,customer_id,loan_purpose,loan_type,loan_amount,interest_rate,tenure_months,emi_amount,disbursement_date,maturity_date,repayment_frequency,loan_status,num_payments_made,outstanding_balance,collateral_value,num_late_payments,penalty_charges,loan_officer_id,branch_code,insurance_taken,loan_duration_years,total_repayment,total_interest_paid,default_flag,ltv_ratio,risk_category
LOAN001788,CUST00935,Home,Secured,293336.23,13.7,36,9982.85,2022-09-30,2025-09-14,Quarterly,Closed,84,271494.18,43287.02,11.0,17891.54,LO150,BR46,True,3.0,359382.6,66046.37,False,6.7765,Medium
LOAN001789,CUST05410,Home,Secured,583211.77,11.79,24,27396.64,2022-11-22,2024-11-11,Monthly,Closed,49,106257.12,483118.12,0.0,25928.86,LO195,BR26,True,2.0,657519.36,74307.59,False,1.2072,Low
LOAN001790,CUST02207,Vehicle,Unsecured,37528.42,12.21,180,455.49,2022-01-03,2036-10-16,Monthly,Defaulted,186,10186.21,33253.17,19.0,27834.85,LO164,BR29,True,15.0,81988.2,44459.78,True,1.1286,High
LOAN001791,CUST08624,Home,Secured,383064.2,9.63,180,4030.15,2022-09-06,2037-06-19,Monthly,Active,155,320546.6,612053.0,1.0,49844.98,LO145,BR49,True,15.0,725427.0,342362.8,False,0.6259,Low
LOAN001792,CUST02789,Personal,Unsecured,929980.34,18.07,60,23650.82,2022-02-08,2027-01-13,Bi-Annual,Closed,122,731571.71,916159.08,13.0,48152.34,LO191,BR24,False,5.0,1419049.2,489068.86,False,1.0151,Medium
LOAN001793,CUST01306,Travel,Unsecured,203885.39,18.1,24,10188.65,2024-01-28,2026-01-17,Monthly,Closed,191,129085.02,382478.72,5.0,28689.18,LO140,BR13,False,2.0,244527.6,40642.21,False,0.5331,Low
LOAN001794,CUST02740,Education,Secured,251701.42,7.0,180,2262.36,2020-10-21,2035-08-04,Monthly,Active,164,189742.32,317767.18,5.0,24341.17,LO114,BR46,False,15.0,407224.8,155523.38,False,0.7921,Low
LOAN001795,CUST01140,Education,Secured,588933.71,9.84,48,14891.67,2018-05-14,2022-04-23,Monthly,Closed,121,162832.29,1111538.65,17.0,48673.61,LO118,BR46,True,4.0,714800.16,125866.45,False,0.5298,Medium
LOAN001796,CUST01972,Personal,Secured,494685.41,7.45,60,9900.73,2021-03-07,2026-02-09,Monthly,Active,139,326768.19,671982.09,4.0,31860.39,LO161,BR43,True,5.0,594043.8,99358.39,False,0.7362,Low
LOAN001797,CUST08893,Wedding,Secured,203225.08,7.86,240,1682.19,2020-01-23,2039-10-10,Monthly,Active,228,116831.73,375161.95,15.0,3510.21,LO198,BR20,True,20.0,403725.6,200500.52,False,0.5417,Medium
LOAN001798,CUST01353,Home,Secured,371807.86,21.34,84,8559.03,2024-06-30,2031-05-25,Bi-Annual,Closed,173,303567.48,76257.06,14.0,15675.4,LO106,BR22,False,7.0,718958.52,347150.66,False,4.8757,Medium
LOAN001799,CUST05670,Wedding,Secured,21476.64,14.08,48,582.04,2018-12-10,2022-11-19,Bi-Annual,Active,128,418.79,228302.64500000002,9.0,25383.190000000002,LO194,BR22,True,4.0,27937.92,6461.28,False,0.0941,Medium
LOAN001800,CUST07117,Vehicle,Secured,365586.14,9.59,180,3837.42,2018-09-12,2033-06-25,Monthly,Active,118,12544.07,249134.76,1.0,11793.02,LO112,BR18,False,15.0,690735.6,325149.46,False,1.4674,Low
LOAN001801,CUST03086,Business,Secured,272326.23,21.47,12,25418.79,2020-05-30,2021-05-25,Bi-Annual,Active,125,143382.33,292650.11,16.0,3084.37,LO113,BR15,True,1.0,305025.48,32699.25,False,0.9306,Medium
LOAN001802,CUST03283,Home,Secured,975443.57,13.88,84,18215.22,2022-12-18,2029-11-11,Monthly,Active,2,803145.13,1577418.3025,15.0,19519.68,LO167,BR32,False,7.0,1530078.48,554634.91,False,0.6184,Medium
LOAN001803,CUST01845,Personal,Secured,999936.23,17.12,240,14758.39,2020-12-29,2040-09-15,Monthly,Closed,19,554590.01,1577418.3025,9.0,8235.25,LO191,BR23,False,20.0,3542013.6,2542077.37,False,0.6339,Medium
LOAN001804,CUST07918,Home,Unsecured,234561.69,21.34,180,4353.63,2023-01-23,2037-11-05,Monthly,Active,107,84567.78,233487.13,18.0,6211.08,LO126,BR20,False,15.0,783653.4,549091.71,False,1.0046,Medium
LOAN001805,CUST04296,Personal,Secured,787667.07,20.91,84,17925.23,2020-03-03,2027-01-26,Quarterly,Active,3,546331.09,1385338.07,0.0,29795.56,LO153,BR43,True,7.0,1505719.32,718052.25,False,0.5686,Low
LOAN001806,CUST03519,Personal,Unsecured,147174.88,21.45,180,2743.82,2022-10-04,2037-07-17,Quarterly,Active,152,91477.27,55117.02,16.0,7176.69,LO107,BR21,False,15.0,493887.6,346712.72,False,2.6702,Medium
LOAN001807,CUST03700,Business,Secured,270476.2,19.51,24,13701.44,2021-05-11,2023-05-01,Monthly,Active,133,8934.89,305596.51,18.0,821.39,LO150,BR23,False,2.0,328834.56,58358.36,False,0.8851,Medium
LOAN001808,CUST09746,Personal,Unsecured,748679.78,17.36,84,15456.04,2022-01-27,2028-12-21,Monthly,Defaulted,238,189312.24,229132.4,13.0,169.22,LO128,BR25,False,7.0,1298307.36,549627.58,True,3.2675,High
LOAN001809,CUST05048,Home,Secured,319883.83,9.74,24,14722.66,2022-08-27,2024-08-16,Monthly,Active,55,45230.44,625862.29,19.0,38645.14,LO192,BR19,False,2.0,353343.84,33460.01,False,0.5111,Medium
LOAN001810,CUST04314,Travel,Secured,455706.86,9.33,180,4711.97,2023-07-24,2038-05-06,Monthly,Closed,20,357391.26,651907.85,11.0,16621.61,LO163,BR13,False,15.0,848154.6,392447.74,False,0.699,Medium
LOAN001811,CUST01920,Home,Secured,271209.75,11.97,180,3249.74,2018-10-29,2033-08-11,Bi-Annual,Active,5,121868.84,366261.3,16.0,28813.92,LO101,BR15,True,15.0,584953.2,313743.45,False,0.7405,Medium
LOAN001812,CUST03095,Personal,Secured,160647.64,20.46,24,8212.44,2019-10-16,2021-10-05,Quarterly,Active,219,7048.65,301561.33,17.0,34653.17,LO189,BR42,True,2.0,197098.56,36450.92,False,0.5327,Medium
LOAN001813,CUST02530,Personal,Unsecured,228068.7,10.33,84,3825.21,2018-11-19,2025-10-13,Bi-Annual,Active,152,175600.46,85165.46,19.0,47862.23,LO183,BR36,False,7.0,321317.64,93248.94,False,2.6779,Medium
LOAN001814,CUST02829,Medical,Unsecured,177057.07,9.76,240,1680.58,2019-10-25,2039-07-12,Quarterly,Active,178,130850.24,222549.39,6.0,22026.52,LO193,BR16,True,20.0,403339.2,226282.13,False,0.7956,Medium
LOAN001815,CUST00232,Home,Secured,181045.93,15.43,60,4348.04,2021-05-11,2026-04-15,Quarterly,Active,193,73017.91,25768.43,9.0,13802.86,LO141,BR34,True,5.0,260882.4,79836.47,False,7.0259,Medium
LOAN001816,CUST01934,Vehicle,Unsecured,781801.61,10.09,240,7591.23,2024-03-12,2043-11-28,Monthly,Active,145,590.68,730067.8,11.0,41509.94,LO143,BR20,False,20.0,1821895.2,1040093.59,False,1.0709,Medium
LOAN001817,CUST07741,Personal,Secured,138733.79,15.48,48,3894.91,2022-12-31,2026-12-10,Quarterly,Active,232,7022.88,97864.55,14.0,48330.82,LO139,BR35,False,4.0,186955.68,48221.89,False,1.4176,Medium
LOAN001818,CUST07398,Business,Unsecured,99203.93,16.6,120,1699.08,2022-11-07,2032-09-15,Monthly,Active,204,25780.87,135727.54,18.0,21060.76,LO145,BR50,False,10.0,203889.6,104685.67,False,0.7309,Medium
LOAN001819,CUST04187,Medical,Unsecured,1247031.78,11.99,48,32833.01,2021-05-17,2025-04-26,Monthly,Closed,115,813103.9975,947219.06,8.0,40246.79,LO152,BR28,True,4.0,1575984.48,328952.7,False,1.3165,Medium
LOAN001820,CUST03670,Education,Secured,244466.43,13.54,180,3180.46,2018-11-03,2033-08-16,Monthly,Active,171,4001.34,18520.38,1.0,40339.06,LO190,BR32,False,15.0,572482.8,328016.37,False,13.1999,Low
LOAN001821,CUST04777,Vehicle,Unsecured,706402.48,13.74,60,16341.69,2021-08-09,2026-07-14,Monthly,Closed,153,296435.68,251202.9,14.0,32406.11,LO143,BR34,True,5.0,980501.4,274098.92,False,2.8121,Medium
LOAN001822,CUST02040,Personal,Unsecured,868959.22,8.37,240,7469.69,2021-12-11,2041-08-28,Monthly,Active,50,94573.42,1163630.56,9.0,634.31,LO113,BR13,False,20.0,1792725.6,923766.38,False,0.7468,Medium
LOAN001823,CUST08188,Personal,Secured,313894.1,8.24,24,14230.96,2023-04-27,2025-04-16,Monthly,Closed,109,183375.18,319696.44,19.0,42453.81,LO142,BR47,False,2.0,341543.04,27648.94,False,0.9819,Medium
LOAN001824,CUST04246,Medical,Secured,570845.27,14.08,240,5062.85,2019-07-12,2039-03-29,Monthly,Active,14,474028.97,228302.64500000002,9.0,25383.190000000002,LO134,BR42,True,20.0,1215084.0,644238.73,False,2.5004,Medium
LOAN001825,CUST02125,Education,Secured,184845.66,18.23,12,16966.89,2019-05-12,2020-05-06,Monthly,Active,13,33384.39,15355.47,16.0,35759.71,LO180,BR12,False,1.0,203602.68,18757.02,False,12.0378,Medium
LOAN001826,CUST00860,Education,Unsecured,112551.52,18.4,180,1845.04,2020-10-12,2035-07-26,Monthly,Under Review,59,42782.16,224793.66,13.0,1176.77,LO111,BR39,True,15.0,332107.2,219555.68,False,0.5007,Medium
LOAN001827,CUST06925,Business,Secured,340457.65,13.16,60,7774.37,2018-09-25,2023-08-30,Monthly,Active,93,107519.93,30762.63,13.0,18835.12,LO135,BR43,True,5.0,466462.2,126004.55,False,11.0672,Medium
LOAN001828,CUST00086,Personal,Secured,1363418.75,6.92,120,15774.29,2018-12-07,2028-10-15,Monthly,Closed,197,450717.44,185901.15,4.0,33066.66,LO122,BR38,False,10.0,1892914.8,529496.05,False,7.3341,Low
LOAN001829,CUST04782,Vehicle,Unsecured,68659.6,6.71,84,1026.55,2020-10-10,2027-09-04,Quarterly,Defaulted,70,49756.36,57076.35,11.0,39633.67,LO128,BR18,False,7.0,86230.2,17570.6,True,1.2029,High
LOAN001830,CUST07003,Business,Secured,457208.79,14.08,24,23577.15,2022-03-31,2024-03-20,Monthly,Active,203,48981.82,228302.64500000002,9.0,25383.190000000002,LO189,BR15,False,2.0,565851.6,108642.81,False,2.0026,Medium
LOAN001831,CUST09310,Personal,Unsecured,192317.79,10.05,12,16912.26,2023-11-23,2024-11-17,Quarterly,Active,191,99965.84,169722.72,0.0,2322.02,LO168,BR14,True,1.0,202947.12,10629.33,False,1.1331,Low
LOAN001832,CUST04095,Education,Unsecured,64789.81,9.1,120,824.24,2020-09-17,2030-07-27,Monthly,Active,150,7368.98,4595.94,8.0,42061.63,LO153,BR24,False,10.0,98908.8,34118.99,False,14.0972,Medium
LOAN001833,CUST04147,Personal,Unsecured,253740.34,7.81,60,5121.9,2018-07-15,2023-06-19,Monthly,Active,60,218905.59,359148.31,10.0,39241.36,LO109,BR45,False,5.0,307314.0,53573.66,False,0.7065,Medium
LOAN001834,CUST05746,Home,Unsecured,182136.19,17.34,180,2847.09,2019-11-23,2034-09-05,Monthly,Closed,97,104214.12,144388.76,7.0,23193.74,LO139,BR29,True,15.0,512476.2,330340.01,False,1.2614,Medium
LOAN001835,CUST04786,Business,Unsecured,151356.15,17.78,48,4428.71,2023-08-17,2027-07-27,Monthly,Closed,213,89099.97,215213.0,13.0,39223.6,LO140,BR41,False,4.0,212578.08,61221.93,False,0.7033,Medium
LOAN001836,CUST00160,Personal,Unsecured,265195.59,14.08,120,5364.63,2019-10-17,2029-08-25,Quarterly,Active,41,218355.48,228302.64500000002,9.0,25383.190000000002,LO102,BR50,False,10.0,643755.6,378560.01,False,1.1616,Medium
LOAN001837,CUST00879,Personal,Unsecured,262328.24,19.56,240,4366.07,2024-06-20,2044-03-07,Monthly,Active,191,80047.65,245767.55,17.0,29953.55,LO177,BR13,False,20.0,1047856.8,785528.56,False,1.0674,Medium
LOAN001838,CUST01963,Business,Secured,43737.44,6.89,24,1956.06,2023-01-23,2025-01-12,Monthly,Active,198,39454.8,75004.4,15.0,26309.89,LO139,BR29,False,2.0,46945.44,3208.0,False,0.5831,Medium
LOAN001839,CUST07271,Education,Unsecured,1109378.76,19.11,180,18758.56,2022-11-09,2037-08-22,Quarterly,Closed,199,164252.44,1406234.16,6.0,10509.81,LO115,BR13,False,15.0,3376540.8,2267162.04,False,0.7889,Medium
LOAN001840,CUST01365,Home,Secured,901352.09,21.49,180,16831.25,2023-06-13,2038-03-26,Monthly,Active,145,717183.03,207928.75,19.0,37526.75,LO128,BR21,False,15.0,3029625.0,2128272.91,False,4.3349,Medium
LOAN001841,CUST01368,Travel,Secured,968900.27,14.65,84,18506.88,2019-12-24,2026-11-17,Quarterly,Closed,75,363109.01,1479967.44,10.0,32625.48,LO181,BR20,False,7.0,1554577.92,585677.65,False,0.6547,Medium
LOAN001842,CUST04772,Travel,Unsecured,274592.39,9.04,36,8737.08,2020-01-02,2022-12-17,Monthly,Active,229,26673.35,453399.96,13.0,1429.79,LO183,BR41,False,3.0,314534.88,39942.49,False,0.6056,Medium
LOAN001843,CUST03780,Business,Unsecured,302281.55,10.1,180,3266.85,2018-03-08,2032-12-19,Monthly,Defaulted,239,175645.31,559235.41,4.0,11989.74,LO171,BR26,True,15.0,588033.0,285751.45,True,0.5405,High
LOAN001844,CUST07020,Home,Secured,716441.3,19.48,24,36282.12,2023-07-22,2025-07-11,Monthly,Active,189,497597.89,1338734.26,17.0,44888.84,LO121,BR49,False,2.0,870770.88,154329.58,False,0.5352,Medium
LOAN001845,CUST05892,Medical,Unsecured,1092254.51,21.48,36,41420.44,2018-12-12,2021-11-26,Monthly,Active,189,813103.9975,1432419.79,9.0,28419.27,LO119,BR22,True,3.0,1491135.84,398881.33,False,0.7625,Medium
LOAN001846,CUST01610,Travel,Secured,801415.95,21.32,24,41307.35,2018-11-11,2020-10-31,Bi-Annual,Active,221,55331.22,114045.56,7.0,1601.6,LO145,BR10,True,2.0,991376.4,189960.45,False,7.0272,Medium
LOAN001847,CUST08204,Medical,Secured,282624.23,14.19,36,9685.53,2020-06-01,2023-05-17,Monthly,Active,4,2446.44,295176.87,18.0,43913.59,LO198,BR13,False,3.0,348679.08,66054.85,False,0.9575,Medium
LOAN001848,CUST04433,Personal,Secured,327011.39,16.06,120,5490.1,2022-02-07,2031-12-17,Monthly,Closed,165,53636.96,399005.68,15.0,5309.54,LO165,BR24,True,10.0,658812.0,331800.61,False,0.8196,Medium
LOAN001849,CUST09256,Home,Unsecured,615100.64,16.87,180,9409.81,2018-04-24,2033-02-04,Quarterly,Active,102,228604.75,1178723.62,3.0,29544.44,LO108,BR42,False,15.0,1693765.8,1078665.16,False,0.5218,Low
LOAN001850,CUST08027,Personal,Unsecured,201271.72,13.08,240,2369.53,2020-07-20,2040-04-06,Monthly,Active,10,102703.92,281789.75,18.0,5564.88,LO134,BR20,False,20.0,568687.2,367415.48,False,0.7143,Medium
LOAN001851,CUST01528,Home,Unsecured,362604.03,21.05,12,33772.13,2020-02-13,2021-02-07,Quarterly,Active,96,1223.34,276299.41,5.0,28495.7,LO191,BR49,False,1.0,405265.56,42661.53,False,1.3124,Low
LOAN001852,CUST03352,Personal,Unsecured,104422.66,19.19,24,5273.45,2022-07-25,2024-07-14,Monthly,Active,98,25091.44,33954.24,10.0,45743.73,LO104,BR33,False,2.0,126562.8,22140.14,False,3.0754,Medium
LOAN001853,CUST09554,Home,Secured,73922.42,8.58,60,1519.48,2022-08-18,2027-07-23,Monthly,Active,189,22825.06,47932.99,7.0,46335.59,LO110,BR33,True,5.0,91168.8,17246.38,False,1.5422,Medium
LOAN001854,CUST05951,Personal,Unsecured,185425.12,8.55,120,2303.97,2023-10-29,2033-09-06,Monthly,Active,128,59057.17,221283.4,15.0,6084.63,LO181,BR24,False,10.0,276476.4,91051.28,False,0.838,Medium
LOAN001855,CUST03635,Personal,Secured,192222.1,15.19,12,17366.88,2021-03-23,2022-03-18,Quarterly,Active,214,92038.63,147008.81,8.0,25738.2,LO101,BR34,True,1.0,208402.56,16180.46,False,1.3076,Medium
LOAN001856,CUST02106,Education,Unsecured,190933.54,14.81,120,3058.25,2021-03-25,2031-02-01,Bi-Annual,Active,78,18295.16,189327.13,9.0,26898.9,LO113,BR24,True,10.0,366990.0,176056.46,False,1.0085,Medium
LOAN001857,CUST02723,Education,Unsecured,271481.54,6.79,12,23464.14,2019-07-31,2020-07-25,Monthly,Active,152,207626.3,400873.61,1.0,17966.91,LO185,BR15,True,1.0,281569.68,10088.14,False,0.6772,Low
LOAN001858,CUST07364,Medical,Secured,420600.15,13.56,12,37677.45,2023-07-19,2024-07-13,Monthly,Active,165,166129.02,640388.2,2.0,47432.21,LO115,BR32,True,1.0,452129.4,31529.25,False,0.6568,Low
LOAN001859,CUST04322,Personal,Unsecured,253108.76,21.2,36,9561.9,2024-04-14,2027-03-30,Monthly,Active,21,74719.62,433240.78,7.0,29494.6,LO173,BR39,True,3.0,344228.4,91119.64,False,0.5842,Medium
LOAN001860,CUST00727,Education,Unsecured,399810.69,13.4,180,5164.26,2020-04-22,2035-02-03,Monthly,Active,22,20683.34,509121.73,19.0,21978.19,LO103,BR25,False,15.0,929566.8,529756.11,False,0.7853,Medium
LOAN001861,CUST03658,Vehicle,Secured,293635.0,16.92,12,26769.76,2022-10-13,2023-10-08,Monthly,Active,18,137372.67,160174.82,7.0,12407.26,LO144,BR39,True,1.0,321237.12,27602.12,False,1.8332,Medium
LOAN001862,CUST07225,Personal,Unsecured,450526.56,17.41,84,9313.94,2023-05-03,2030-03-27,Monthly,Closed,65,416288.48,153615.27,14.0,28470.16,LO104,BR12,False,7.0,782370.96,331844.4,False,2.9328,Medium
LOAN001863,CUST04828,Education,Unsecured,124087.2,6.97,240,959.81,2023-05-26,2043-02-10,Monthly,Active,163,46909.73,206576.81,9.0,15888.7,LO184,BR24,True,20.0,230354.4,106267.2,False,0.6007,Medium
LOAN001864,CUST01804,Wedding,Unsecured,582754.0,10.82,240,5943.9,2021-02-17,2040-11-04,Monthly,Active,180,476631.15,744922.53,17.0,49291.65,LO138,BR45,True,20.0,1426536.0,843782.0,False,0.7823,Medium
LOAN001865,CUST09489,Business,Unsecured,409198.32,21.04,60,11079.4,2021-04-28,2026-04-02,Monthly,Closed,111,158525.43,320284.04,12.0,14307.57,LO193,BR44,True,5.0,664764.0,255565.68,False,1.2776,Medium
LOAN001866,CUST07426,Vehicle,Unsecured,140501.81,14.41,36,4830.04,2023-07-02,2026-06-16,Monthly,Closed,54,127849.75,63642.81,18.0,26416.69,LO139,BR31,False,3.0,173881.44,33379.63,False,2.2077,Medium
LOAN001867,CUST05325,Home,Unsecured,298839.05,21.67,36,11361.84,2020-02-08,2023-01-23,Monthly,Defaulted,85,89714.11,122619.99,2.0,18394.23,LO193,BR38,True,3.0,409026.24,110187.19,True,2.4371,High
LOAN001868,CUST04621,Home,Secured,146284.37,14.08,60,3905.82,2019-11-25,2024-10-29,Monthly,Active,82,39486.93,228302.64500000002,9.0,25383.190000000002,LO121,BR38,False,5.0,234349.2,88064.83,False,0.6407,Medium
LOAN001869,CUST06304,Personal,Unsecured,817033.57,10.85,120,11185.38,2021-04-02,2031-02-09,Monthly,Active,153,658046.32,554071.71,3.0,49202.44,LO185,BR18,False,10.0,1342245.6,525212.03,False,1.4746,Low
LOAN001870,CUST06313,Travel,Unsecured,65789.12,10.64,60,1418.63,2021-09-20,2026-08-25,Bi-Annual,Active,170,33963.1,52947.4,2.0,37212.96,LO169,BR36,False,5.0,85117.8,19328.68,False,1.2425,Low
LOAN001871,CUST03259,Personal,Unsecured,159913.5,12.0,48,4211.14,2023-01-24,2027-01-03,Bi-Annual,Active,122,120468.36,311336.16,8.0,27964.23,LO113,BR10,False,4.0,202134.72,42221.22,False,0.5136,Medium
LOAN001872,CUST06401,Home,Secured,507938.46,14.39,12,44057.942500000005,2019-04-14,2020-04-08,Monthly,Active,225,473817.31,819094.76,9.0,47413.44,LO153,BR23,False,1.0,528695.31,20756.85,False,0.6201,Medium
LOAN001873,CUST06959,Personal,Unsecured,402838.52,20.4,84,9042.79,2024-06-02,2031-04-27,Quarterly,Active,81,71720.7,785398.64,1.0,13298.66,LO139,BR23,False,7.0,759594.36,356755.84,False,0.5129,Low
LOAN001874,CUST02253,Travel,Secured,639625.01,14.27,36,21944.84,2021-09-14,2024-08-29,Monthly,Active,93,224055.02,805057.33,10.0,47627.67,LO140,BR22,False,3.0,790014.24,150389.23,False,0.7945,Medium
LOAN001875,CUST09961,Personal,Secured,93787.52,18.64,120,1728.75,2022-02-06,2031-12-16,Monthly,Defaulted,219,26589.33,13902.07,6.0,10295.34,LO164,BR34,False,10.0,207450.0,113662.48,True,6.7463,High
LOAN001876,CUST05475,Medical,Unsecured,120131.52,15.47,84,2349.94,2021-01-16,2027-12-11,Quarterly,Under Review,224,41646.9,44660.61,10.0,26435.47,LO188,BR11,True,7.0,197394.96,77263.44,False,2.6899,Medium
LOAN001877,CUST06788,Medical,Unsecured,624456.25,10.05,60,13283.22,2024-05-05,2029-04-09,Monthly,Defaulted,180,73676.24,928031.2,14.0,15281.04,LO192,BR37,False,5.0,796993.2,172536.95,True,0.6729,High
LOAN001878,CUST08880,Education,Unsecured,574633.99,13.04,180,7285.64,2022-11-18,2037-08-31,Monthly,Active,194,145332.23,1015530.63,12.0,37472.91,LO104,BR22,False,15.0,1311415.2,736781.21,False,0.5658,Medium
LOAN001879,CUST03862,Personal,Unsecured,137800.34,12.9,240,1604.63,2024-01-22,2043-10-09,Monthly,Active,116,60142.23,36789.85,9.0,6185.84,LO183,BR32,False,20.0,385111.2,247310.86,False,3.7456,Medium
LOAN001880,CUST05582,Home,Unsecured,1376036.31,21.88,84,32133.06,2020-11-02,2027-09-27,Quarterly,Defaulted,214,164174.52,1577418.3025,14.0,13944.36,LO195,BR46,True,7.0,2699177.04,1323140.73,True,0.8723,High
LOAN001881,CUST05453,Home,Unsecured,280587.45,15.02,84,5417.58,2023-05-03,2030-03-27,Monthly,Active,79,249736.4,17194.37,10.0,45462.42,LO167,BR46,True,7.0,455076.72,174489.27,False,16.3186,Medium
LOAN001882,CUST06018,Personal,Secured,201128.6,7.67,180,1883.97,2019-10-07,2034-07-20,Bi-Annual,Active,41,167884.42,141616.2,19.0,3603.1,LO113,BR50,True,15.0,339114.6,137986.0,False,1.4202,Medium
LOAN001883,CUST06071,Home,Unsecured,88584.02,15.41,48,2483.81,2023-02-14,2027-01-24,Monthly,Defaulted,146,45315.69,34221.66,8.0,2657.9,LO104,BR47,False,4.0,119222.88,30638.86,True,2.5885,High
LOAN001884,CUST08393,Home,Secured,433066.55,15.28,180,6144.41,2022-07-05,2037-04-17,Monthly,Active,199,25796.36,56867.09,15.0,13749.41,LO181,BR48,False,15.0,1105993.8,672927.25,False,7.6154,Medium
LOAN001885,CUST04368,Education,Secured,365563.92,14.08,36,12485.23,2018-06-23,2021-06-07,Bi-Annual,Defaulted,143,71642.07,228302.64500000002,9.0,25383.190000000002,LO193,BR11,False,3.0,449468.28,83904.36,True,1.6012,High
LOAN001886,CUST06540,Business,Unsecured,208583.18,11.47,24,9767.19,2020-12-03,2022-11-23,Monthly,Active,172,170512.62,183980.21,17.0,37069.62,LO150,BR34,False,2.0,234412.56,25829.38,False,1.1337,Medium
LOAN001887,CUST00696,Home,Secured,177992.26,10.34,180,1949.91,2018-10-10,2033-07-23,Monthly,Under Review,161,124149.68,148655.0,5.0,2708.88,LO189,BR38,False,15.0,350983.8,172991.54,False,1.1974,Low
LOAN001888,CUST06125,Business,Unsecured,170613.54,9.69,240,1611.57,2019-12-14,2039-08-31,Monthly,Active,90,140972.89,330201.52,6.0,19184.91,LO128,BR50,False,20.0,386776.8,216163.26,False,0.5167,Medium
LOAN001889,CUST08289,Personal,Unsecured,80515.57,7.91,48,1962.22,2024-02-04,2028-01-14,Monthly,Active,36,3636.61,55859.53,3.0,42498.25,LO142,BR10,True,4.0,94186.56,13670.99,False,1.4414,Low
LOAN001890,CUST03046,Wedding,Unsecured,607761.49,12.36,60,13630.14,2019-01-15,2023-12-20,Monthly,Defaulted,126,182965.99,375635.69,11.0,38104.6,LO145,BR18,False,5.0,817808.4,210046.91,True,1.618,High
LOAN001891,CUST08789,Home,Secured,756297.77,14.08,36,27209.37,2023-05-13,2026-04-27,Bi-Annual,Closed,166,188094.68,228302.64500000002,9.0,25383.190000000002,LO112,BR24,False,3.0,979537.32,223239.55,False,3.3127,Medium
LOAN001892,CUST05515,Business,Secured,35370.92,15.48,48,993.03,2023-08-10,2027-07-20,Monthly,Under Review,154,23637.39,11843.63,15.0,11005.52,LO174,BR16,False,4.0,47665.44,12294.52,False,2.9865,Medium
LOAN001893,CUST09433,Personal,Secured,244792.06,6.73,84,3662.34,2019-03-29,2026-02-20,Monthly,Active,81,42357.67,147872.84,11.0,45696.45,LO162,BR39,True,7.0,307636.56,62844.5,False,1.6554,Medium
LOAN001894,CUST06392,Home,Secured,316572.23,19.43,36,11673.22,2023-06-14,2026-05-29,Monthly,Under Review,149,20863.11,464699.72,0.0,8958.69,LO118,BR31,False,3.0,420235.92,103663.69,False,0.6812,Low
LOAN001895,CUST02626,Medical,Unsecured,485437.0,12.7,36,16286.23,2019-01-05,2021-12-20,Quarterly,Active,225,370419.67,778278.9,4.0,31543.92,LO151,BR12,False,3.0,586304.28,100867.28,False,0.6237,Low
